age,NativeCountry,WorkClass,EducationNumber,EducationLevel,MaritalStatus,Occupation,Relationship,CapitalGain,CapitalLoss,HoursPerWeek
68,1,5,14,6,2,9,0,-0.1473664551602441,5.599761269297358,42
63,0,2,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,16
28,0,2,9,3,4,13,3,-0.1473664551602441,-0.21637494832950377,20
22,0,2,10,4,4,5,3,-0.1473664551602441,-0.21637494832950377,36
26,0,2,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,50
24,0,2,9,3,4,6,1,-0.1473664551602441,-0.21637494832950377,48
34,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,72
49,0,2,4,1,2,6,0,-0.1473664551602441,-0.21637494832950377,40
62,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,40
40,0,2,12,9,2,12,0,-0.1473664551602441,-0.21637494832950377,42
33,0,4,12,9,4,7,1,-0.1473664551602441,-0.21637494832950377,32
34,1,5,16,7,2,12,0,-0.1473664551602441,-0.21637494832950377,20
21,0,1,8,2,4,5,4,-0.1473664551602441,-0.21637494832950377,20
19,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,16
54,0,4,6,2,2,11,0,-0.1473664551602441,-0.21637494832950377,65
24,0,2,9,3,4,0,4,-0.1473664551602441,-0.21637494832950377,60
40,1,2,8,2,2,9,0,-0.1473664551602441,-0.21637494832950377,40
30,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
37,0,3,10,4,2,13,0,-0.1473664551602441,-0.21637494832950377,55
30,0,4,9,3,0,7,4,-0.1473664551602441,-0.21637494832950377,40
29,0,1,10,4,5,0,4,-0.1473664551602441,-0.21637494832950377,38
54,0,2,10,4,2,13,0,-0.1473664551602441,-0.21637494832950377,45
35,0,1,11,8,2,10,0,-0.1473664551602441,-0.21637494832950377,42
36,0,2,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,40
37,0,4,10,4,4,9,1,-0.1473664551602441,-0.21637494832950377,40
33,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,38
59,0,2,10,4,2,12,0,-0.1473664551602441,-0.21637494832950377,40
30,0,2,14,6,2,3,0,1.920083130816859,-0.21637494832950377,60
37,0,2,10,4,0,13,1,-0.1473664551602441,-0.21637494832950377,40
71,0,4,2,1,0,2,1,-0.1473664551602441,-0.21637494832950377,28
34,0,4,10,4,2,2,0,-0.1473664551602441,-0.21637494832950377,55
20,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,40
50,0,2,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
35,0,1,9,3,4,0,4,-0.1473664551602441,-0.21637494832950377,55
20,0,2,10,4,4,9,3,-0.1473664551602441,-0.21637494832950377,15
28,0,2,13,5,4,0,1,-0.1473664551602441,-0.21637494832950377,20
53,1,4,11,8,5,2,1,-0.1473664551602441,-0.21637494832950377,40
36,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,37
36,0,3,12,9,2,3,0,-0.1473664551602441,-0.21637494832950377,40
38,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
31,0,2,5,2,0,0,1,-0.1473664551602441,-0.21637494832950377,40
45,0,2,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,50
31,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,40
20,0,2,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,30
19,0,2,4,1,4,7,1,-0.1473664551602441,-0.21637494832950377,60
39,0,3,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,50
37,0,3,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,35
51,0,4,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,13,5,2,3,5,-0.1473664551602441,-0.21637494832950377,40
39,0,2,13,5,2,0,0,-0.1473664551602441,-0.21637494832950377,40
46,0,5,12,9,0,0,4,-0.1473664551602441,5.308587432571402,38
30,1,2,13,5,4,7,4,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,0,3,4,-0.1473664551602441,-0.21637494832950377,40
35,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
25,0,1,13,5,4,0,2,-0.1473664551602441,-0.21637494832950377,40
58,0,2,10,4,4,0,1,-0.1473664551602441,-0.21637494832950377,37
49,0,4,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
29,0,4,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,70
18,0,2,9,3,4,6,1,-0.1473664551602441,-0.21637494832950377,30
27,0,2,12,9,4,11,1,-0.1473664551602441,-0.21637494832950377,52
47,0,0,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
32,0,2,10,4,4,0,1,-0.1473664551602441,-0.21637494832950377,40
44,0,2,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,40
45,1,2,7,2,3,6,4,-0.1473664551602441,-0.21637494832950377,40
50,0,2,12,9,0,2,1,-0.1473664551602441,-0.21637494832950377,40
31,0,1,9,3,2,10,0,-0.1473664551602441,-0.21637494832950377,41
32,0,3,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,45
41,1,2,9,3,2,12,0,-0.1473664551602441,-0.21637494832950377,45
51,0,2,6,2,0,2,1,-0.1473664551602441,-0.21637494832950377,35
22,0,2,9,3,4,11,3,-0.1473664551602441,-0.21637494832950377,40
48,0,2,10,4,4,0,1,-0.1473664551602441,-0.21637494832950377,43
49,0,1,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
39,0,2,13,5,0,3,1,-0.1473664551602441,-0.21637494832950377,55
35,0,2,9,3,2,6,5,-0.1473664551602441,-0.21637494832950377,40
35,1,2,9,3,0,2,1,-0.1473664551602441,-0.21637494832950377,46
22,0,2,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,25
26,0,2,9,3,2,6,0,0.3293138806907068,-0.21637494832950377,48
22,0,2,9,3,2,7,3,-0.1473664551602441,-0.21637494832950377,50
29,1,5,10,4,4,0,4,-0.1473664551602441,-0.21637494832950377,40
31,0,3,13,5,2,11,0,0.3904126304360365,-0.21637494832950377,50
37,0,2,9,3,2,0,0,-0.1473664551602441,-0.21637494832950377,40
32,0,3,16,7,4,9,1,-0.1473664551602441,-0.21637494832950377,77
30,0,2,11,8,2,3,0,-0.1473664551602441,-0.21637494832950377,55
22,1,1,3,1,4,5,2,-0.1473664551602441,-0.21637494832950377,40
32,0,2,15,10,2,9,0,-0.1473664551602441,4.621025683663894,60
41,0,2,11,8,0,9,4,-0.1473664551602441,-0.21637494832950377,43
28,0,2,9,3,4,13,3,-0.1473664551602441,-0.21637494832950377,40
62,0,1,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
62,0,4,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,40
47,0,0,10,4,0,0,4,-0.1473664551602441,-0.21637494832950377,40
35,0,4,10,4,5,4,1,0.4169713212037136,-0.21637494832950377,60
32,0,2,10,4,0,11,4,-0.1473664551602441,-0.21637494832950377,40
41,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,50
23,0,2,10,4,4,12,3,-0.1473664551602441,-0.21637494832950377,20
59,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
36,0,2,14,6,4,9,1,-0.1473664551602441,-0.21637494832950377,40
27,0,2,9,3,4,11,3,-0.1473664551602441,-0.21637494832950377,60
31,0,2,10,4,2,6,0,-0.1473664551602441,-0.21637494832950377,40
17,1,2,7,2,4,11,4,-0.1473664551602441,-0.21637494832950377,12
34,0,2,12,9,4,9,1,-0.1473664551602441,-0.21637494832950377,40
42,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
48,0,2,11,8,2,12,0,-0.1473664551602441,-0.21637494832950377,50
51,0,0,10,4,0,9,1,-0.1473664551602441,-0.21637494832950377,40
53,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,38
35,0,2,9,3,0,7,4,-0.1473664551602441,3.6838863604198515,40
48,0,2,10,4,0,0,1,-0.1473664551602441,-0.21637494832950377,48
40,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,50
28,0,1,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,40
36,0,2,12,9,2,2,0,-0.1473664551602441,-0.21637494832950377,45
26,0,2,13,5,2,13,0,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,48
57,0,1,9,3,6,7,4,-0.1473664551602441,-0.21637494832950377,30
24,0,2,10,4,4,2,3,-0.1473664551602441,-0.21637494832950377,40
56,0,2,14,6,2,9,5,-0.1473664551602441,-0.21637494832950377,40
38,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,50
62,0,4,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,90
56,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
21,0,2,11,8,4,7,3,-0.1473664551602441,-0.21637494832950377,40
79,0,2,9,3,3,9,1,-0.1473664551602441,-0.21637494832950377,6
23,0,2,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,15
45,0,2,14,6,4,9,1,-0.1473664551602441,-0.21637494832950377,40
48,0,2,10,4,2,5,0,-0.1473664551602441,-0.21637494832950377,30
48,0,5,16,7,0,9,3,-0.1473664551602441,-0.21637494832950377,50
31,0,1,14,6,4,3,1,-0.1473664551602441,-0.21637494832950377,45
48,0,2,9,3,0,2,2,-0.1473664551602441,-0.21637494832950377,40
46,0,2,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,40
46,0,1,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,38
29,0,2,9,3,4,11,3,-0.1473664551602441,-0.21637494832950377,40
60,0,5,13,5,0,3,1,-0.1473664551602441,-0.21637494832950377,35
23,0,2,7,2,2,13,0,0.47297850847026585,-0.21637494832950377,25
42,0,1,6,2,4,4,4,-0.1473664551602441,-0.21637494832950377,35
39,0,2,11,8,2,0,5,-0.1473664551602441,-0.21637494832950377,20
30,0,2,10,4,2,2,0,-0.1473664551602441,4.802091767006084,40
33,0,2,13,5,5,11,1,-0.1473664551602441,-0.21637494832950377,50
34,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
56,1,2,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,45
19,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,42
65,0,2,10,4,0,0,1,-0.1473664551602441,-0.21637494832950377,40
46,0,2,9,3,2,8,5,-0.1473664551602441,-0.21637494832950377,40
35,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
33,0,5,10,4,5,0,3,-0.1473664551602441,-0.21637494832950377,35
32,1,2,10,4,2,5,0,-0.1473664551602441,-0.21637494832950377,50
34,0,4,15,10,2,9,0,-0.1473664551602441,-0.21637494832950377,35
41,0,4,15,10,2,9,0,-0.1473664551602441,-0.21637494832950377,50
46,0,2,9,3,2,13,0,-0.1473664551602441,-0.21637494832950377,40
31,0,2,12,9,2,11,0,0.45619011326997255,-0.21637494832950377,45
52,0,3,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,40
47,0,0,9,3,4,3,1,-0.1473664551602441,-0.21637494832950377,40
33,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
37,0,1,13,5,0,9,4,-0.1473664551602441,-0.21637494832950377,55
42,0,1,14,6,4,9,1,-0.1473664551602441,4.043571688140149,35
41,0,2,9,3,0,2,1,1.7172462904461023,-0.21637494832950377,44
49,1,5,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
49,0,3,11,8,0,3,1,-0.1473664551602441,-0.21637494832950377,60
30,1,2,16,7,2,9,0,-0.1473664551602441,4.621025683663894,40
41,0,2,14,6,2,9,0,1.920083130816859,-0.21637494832950377,50
42,1,1,9,3,5,7,1,-0.1473664551602441,-0.21637494832950377,60
18,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,30
27,0,2,13,5,2,11,2,-0.1473664551602441,-0.21637494832950377,40
61,0,2,13,5,2,9,0,1.920083130816859,-0.21637494832950377,50
44,0,4,14,6,0,3,4,-0.1473664551602441,-0.21637494832950377,40
51,0,4,12,9,2,3,0,-0.1473664551602441,-0.21637494832950377,40
40,0,2,10,4,2,2,0,0.5651770722751552,-0.21637494832950377,40
40,0,2,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,40
19,1,4,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,40
54,0,2,13,5,2,7,0,-0.1473664551602441,-0.21637494832950377,40
49,0,0,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,40
48,0,2,10,4,0,3,4,-0.1473664551602441,-0.21637494832950377,40
21,1,2,1,1,4,4,1,-0.1473664551602441,-0.21637494832950377,50
44,0,4,10,4,0,7,1,-0.1473664551602441,-0.21637494832950377,45
23,0,2,9,3,4,3,1,-0.1473664551602441,-0.21637494832950377,32
23,0,4,9,3,4,2,3,-0.1473664551602441,-0.21637494832950377,40
31,0,2,6,2,2,6,0,-0.1473664551602441,-0.21637494832950377,40
47,0,2,13,5,2,6,0,0.9105776620516814,-0.21637494832950377,44
28,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,40
25,0,1,13,5,4,9,3,-0.1473664551602441,-0.21637494832950377,40
48,0,1,13,5,0,9,4,-0.1473664551602441,-0.21637494832950377,60
40,0,2,6,2,2,7,5,-0.1473664551602441,-0.21637494832950377,32
54,0,2,14,6,0,12,1,-0.1473664551602441,-0.21637494832950377,40
48,0,2,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,45
34,0,2,10,4,4,11,4,-0.1473664551602441,-0.21637494832950377,35
23,0,2,9,3,4,3,3,-0.1473664551602441,-0.21637494832950377,75
28,0,1,13,5,0,9,1,-0.1473664551602441,-0.21637494832950377,40
62,0,2,9,3,6,0,1,-0.1473664551602441,-0.21637494832950377,42
33,0,2,10,4,2,2,5,-0.1473664551602441,-0.21637494832950377,60
66,1,2,9,3,6,8,1,-0.1473664551602441,-0.21637494832950377,50
52,0,5,7,2,2,13,0,-0.1473664551602441,-0.21637494832950377,40
30,0,2,9,3,4,7,1,-0.1473664551602441,-0.21637494832950377,40
50,0,2,13,5,2,2,0,-0.1473664551602441,-0.21637494832950377,50
37,0,2,9,3,2,13,0,-0.1473664551602441,3.8747397996183772,60
19,0,2,9,3,4,7,3,-0.1473664551602441,3.9946349088584765,40
38,0,2,13,5,2,3,5,-0.1473664551602441,-0.21637494832950377,50
34,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,50
30,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,44
28,0,0,10,4,4,0,4,0.38752282470483845,-0.21637494832950377,40
44,0,2,7,2,0,11,4,-0.1473664551602441,-0.21637494832950377,44
28,0,2,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,40
38,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,55
36,0,2,9,3,6,7,4,-0.1473664551602441,-0.21637494832950377,20
28,0,1,12,9,4,2,3,-0.1473664551602441,-0.21637494832950377,5
25,0,2,10,4,4,11,3,-0.1473664551602441,-0.21637494832950377,40
19,0,2,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,25
17,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,20
27,0,2,11,8,4,5,1,-0.1473664551602441,-0.21637494832950377,40
23,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,30
45,0,2,10,4,0,7,4,-0.1473664551602441,-0.21637494832950377,40
44,0,2,14,6,2,0,0,-0.1473664551602441,-0.21637494832950377,40
34,0,2,9,3,0,3,1,-0.1473664551602441,-0.21637494832950377,40
57,0,3,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,45
24,0,2,9,3,4,6,4,-0.1473664551602441,-0.21637494832950377,40
58,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,48
33,0,2,9,3,0,5,4,-0.1473664551602441,-0.21637494832950377,30
31,0,2,9,3,4,0,1,-0.1473664551602441,-0.21637494832950377,50
36,0,0,10,4,4,3,1,1.7172462904461023,-0.21637494832950377,40
36,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
42,0,2,9,3,0,7,3,-0.1473664551602441,-0.21637494832950377,15
43,0,2,9,3,2,6,0,0.45619011326997255,-0.21637494832950377,40
22,0,2,9,3,4,13,3,-0.1473664551602441,-0.21637494832950377,40
38,0,2,13,5,2,12,0,-0.1473664551602441,-0.21637494832950377,45
54,0,2,9,3,6,7,1,-0.1473664551602441,-0.21637494832950377,15
55,0,5,11,8,6,9,4,0.795123042600484,-0.21637494832950377,40
32,0,4,13,5,2,9,5,-0.1473664551602441,-0.21637494832950377,8
38,0,1,10,4,0,3,4,-0.1473664551602441,-0.21637494832950377,45
40,0,2,13,5,0,11,3,-0.1473664551602441,-0.21637494832950377,80
47,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
42,0,2,10,4,0,0,1,-0.1473664551602441,-0.21637494832950377,38
64,0,2,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,40
22,0,2,9,3,2,8,5,0.47297850847026585,-0.21637494832950377,40
21,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,40
65,0,3,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,35
42,0,4,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,60
42,0,1,13,5,2,9,5,-0.1473664551602441,-0.21637494832950377,45
24,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,45
50,0,2,9,3,6,11,1,-0.1473664551602441,5.763699479890962,72
48,0,2,10,4,2,11,0,0.2796367440734454,-0.21637494832950377,40
38,1,0,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,40
41,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
57,0,0,9,3,4,0,1,-0.1473664551602441,5.308587432571402,40
45,0,2,13,5,0,3,3,-0.1473664551602441,-0.21637494832950377,40
29,0,2,9,3,0,7,1,-0.1473664551602441,-0.21637494832950377,25
22,0,2,13,5,4,0,1,-0.1473664551602441,-0.21637494832950377,35
23,0,2,13,5,4,11,3,-0.1473664551602441,-0.21637494832950377,60
39,0,2,9,3,0,6,3,-0.1473664551602441,-0.21637494832950377,50
18,0,2,7,2,4,2,3,-0.1473664551602441,-0.21637494832950377,30
24,1,2,10,4,4,2,4,-0.1473664551602441,-0.21637494832950377,40
59,1,5,13,5,4,3,1,-0.1473664551602441,-0.21637494832950377,40
30,0,2,13,5,2,9,0,1.920083130816859,-0.21637494832950377,35
24,0,1,9,3,4,12,1,-0.1473664551602441,-0.21637494832950377,40
52,0,0,11,8,0,4,1,-0.1473664551602441,-0.21637494832950377,40
20,0,1,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,40
42,0,2,13,5,2,9,0,0.9105776620516814,-0.21637494832950377,40
59,0,5,6,2,2,4,0,-0.1473664551602441,-0.21637494832950377,40
17,0,2,7,2,4,11,3,-0.1473664551602441,-0.21637494832950377,12
38,1,2,12,9,2,3,0,-0.1473664551602441,-0.21637494832950377,55
33,0,2,13,5,2,3,0,-0.1473664551602441,-0.21637494832950377,55
71,0,2,9,3,6,11,4,-0.1473664551602441,-0.21637494832950377,20
37,1,2,9,3,2,7,5,-0.1473664551602441,-0.21637494832950377,60
40,0,2,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,40
20,0,2,10,4,4,7,1,-0.1473664551602441,-0.21637494832950377,32
42,0,1,13,5,2,3,0,-0.1473664551602441,3.4171809133347324,40
24,0,2,8,2,4,11,1,-0.1473664551602441,-0.21637494832950377,40
57,1,2,5,2,2,6,0,-0.1473664551602441,-0.21637494832950377,40
26,0,2,13,5,2,11,5,-0.1473664551602441,-0.21637494832950377,40
36,1,2,9,3,4,2,1,-0.1473664551602441,-0.21637494832950377,70
44,0,2,10,4,5,0,4,-0.1473664551602441,-0.21637494832950377,40
52,0,2,10,4,0,0,1,-0.1473664551602441,-0.21637494832950377,60
33,0,2,9,3,0,0,4,-0.1473664551602441,-0.21637494832950377,40
17,0,2,7,2,4,5,3,-0.1473664551602441,-0.21637494832950377,12
65,0,2,16,7,6,9,1,-0.1473664551602441,-0.21637494832950377,40
29,0,2,10,4,2,2,0,0.5424714558157423,-0.21637494832950377,40
29,0,2,9,3,0,2,1,-0.1473664551602441,-0.21637494832950377,40
46,0,2,15,10,2,9,0,13.613475607414594,-0.21637494832950377,50
49,0,2,9,3,2,4,0,-0.1473664551602441,-0.21637494832950377,25
19,0,5,10,4,4,9,3,-0.1473664551602441,-0.21637494832950377,10
24,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,40
43,0,2,13,5,2,6,0,-0.1473664551602441,4.437512761357619,40
30,0,2,9,3,0,13,1,-0.1473664551602441,-0.21637494832950377,55
28,0,4,9,3,0,3,1,-0.1473664551602441,-0.21637494832950377,40
45,0,5,10,4,0,0,1,-0.1473664551602441,-0.21637494832950377,40
38,0,2,13,5,2,11,0,-0.1473664551602441,-0.21637494832950377,50
29,0,2,13,5,4,0,3,-0.1473664551602441,-0.21637494832950377,40
24,0,2,13,5,4,11,3,-0.1473664551602441,-0.21637494832950377,15
25,0,2,9,3,4,0,1,-0.1473664551602441,-0.21637494832950377,40
50,0,2,14,6,2,3,0,-0.1473664551602441,-0.21637494832950377,50
23,0,2,9,3,5,6,4,-0.1473664551602441,-0.21637494832950377,48
58,0,2,10,4,2,0,5,-0.1473664551602441,-0.21637494832950377,40
54,0,2,9,3,0,13,1,-0.1473664551602441,-0.21637494832950377,45
51,0,2,9,3,5,7,1,-0.1473664551602441,-0.21637494832950377,37
47,0,4,13,5,2,3,3,-0.1473664551602441,-0.21637494832950377,60
38,0,0,11,8,2,2,0,-0.1473664551602441,-0.21637494832950377,40
55,0,0,10,4,2,0,0,-0.1473664551602441,-0.21637494832950377,40
68,0,2,14,6,4,9,1,0.3030304095164771,-0.21637494832950377,40
35,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
31,1,2,13,5,6,11,4,-0.1473664551602441,3.160262822105948,40
41,0,5,12,9,2,10,0,-0.1473664551602441,-0.21637494832950377,40
34,0,2,13,5,4,11,1,-0.1473664551602441,-0.21637494832950377,35
43,0,2,9,3,2,5,0,-0.1473664551602441,-0.21637494832950377,40
19,0,2,9,3,4,7,3,-0.1473664551602441,-0.21637494832950377,20
49,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
34,0,2,10,4,2,11,5,0.45619011326997255,-0.21637494832950377,20
21,0,2,10,4,4,0,3,-0.1473664551602441,-0.21637494832950377,15
50,0,3,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,99
54,0,2,9,3,3,3,1,-0.1473664551602441,-0.21637494832950377,43
58,0,3,16,7,2,9,0,-0.1473664551602441,-0.21637494832950377,24
24,0,2,10,4,4,6,1,-0.1473664551602441,-0.21637494832950377,40
38,0,2,9,3,4,2,1,-0.1473664551602441,-0.21637494832950377,40
47,0,3,15,10,2,9,0,-0.1473664551602441,5.692741149932536,45
34,0,2,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,45
40,1,5,14,6,2,9,5,-0.1473664551602441,-0.21637494832950377,38
43,1,2,3,1,3,4,4,-0.1473664551602441,-0.21637494832950377,35
28,0,2,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,60
46,0,2,7,2,5,6,1,-0.1473664551602441,-0.21637494832950377,40
40,0,2,9,3,6,6,4,-0.1473664551602441,-0.21637494832950377,37
62,0,2,10,4,2,0,5,-0.1473664551602441,-0.21637494832950377,38
47,0,2,15,10,2,11,0,-0.1473664551602441,-0.21637494832950377,45
30,0,4,10,4,4,11,3,-0.1473664551602441,-0.21637494832950377,25
17,0,2,6,2,4,7,3,-0.1473664551602441,3.7034610721325207,12
22,0,2,9,3,4,5,3,-0.1473664551602441,-0.21637494832950377,40
25,0,2,14,6,4,9,3,0.21000618693124534,-0.21637494832950377,31
31,0,2,11,8,0,12,4,-0.1473664551602441,-0.21637494832950377,40
53,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
47,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,50
61,0,3,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,20
62,0,2,14,6,0,9,1,-0.1473664551602441,-0.21637494832950377,45
30,0,0,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,40
22,0,2,10,4,4,13,1,-0.1473664551602441,-0.21637494832950377,24
41,0,5,9,3,0,10,1,-0.1473664551602441,-0.21637494832950377,40
34,0,2,9,3,4,0,1,-0.1473664551602441,-0.21637494832950377,48
24,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
45,0,2,9,3,2,2,0,-0.1473664551602441,-0.21637494832950377,40
53,0,0,9,3,2,0,5,0.9105776620516814,-0.21637494832950377,35
37,0,2,13,5,2,9,0,-0.1473664551602441,-0.21637494832950377,45
36,0,2,10,4,2,4,0,-0.1473664551602441,-0.21637494832950377,56
55,0,3,9,3,2,3,0,-0.1473664551602441,-0.21637494832950377,60
51,0,4,12,9,2,11,0,-0.1473664551602441,-0.21637494832950377,40
25,0,2,10,4,2,0,5,-0.1473664551602441,-0.21637494832950377,40
20,0,2,10,4,4,7,3,-0.1473664551602441,-0.21637494832950377,20
46,0,0,9,3,2,0,0,-0.1473664551602441,-0.21637494832950377,40
24,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,40
29,0,2,9,3,4,2,1,-0.1473664551602441,-0.21637494832950377,40
51,0,2,10,4,0,0,4,-0.1473664551602441,6.01572389319158,40
45,1,2,12,9,6,11,4,-0.1473664551602441,-0.21637494832950377,40
50,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,40
23,0,2,9,3,2,11,5,-0.1473664551602441,-0.21637494832950377,40
21,0,2,9,3,4,7,2,-0.1473664551602441,-0.21637494832950377,40
67,0,3,10,4,2,11,0,-0.1473664551602441,-0.21637494832950377,40
33,0,2,10,4,2,6,0,-0.1473664551602441,-0.21637494832950377,40
34,0,2,9,3,2,11,0,-0.1473664551602441,-0.21637494832950377,65
56,0,2,9,3,2,9,0,-0.1473664551602441,-0.21637494832950377,40
53,0,4,14,6,2,9,0,-0.1473664551602441,-0.21637494832950377,50
45,0,1,14,6,0,9,4,-0.1473664551602441,-0.21637494832950377,40
41,0,2,11,8,0,11,3,-0.1473664551602441,-0.21637494832950377,50
35,0,2,9,3,2,6,0,-0.1473664551602441,-0.21637494832950377,40
20,0,2,10,4,4,5,1,-0.1473664551602441,-0.21637494832950377,30
26,0,2,13,5,4,9,1,-0.1473664551602441,-0.21637494832950377,20
23,1,2,9,3,4,9,1,-0.1473664551602441,-0.21637494832950377,40
45,0,2,10,4,6,7,4,-0.1473664551602441,-0.21637494832950377,45
30,0,2,10,4,2,3,0,-0.1473664551602441,-0.21637494832950377,99
30,0,2,9,3,2,12,0,-0.1473664551602441,-0.21637494832950377,40
52,0,2,10,4,2,11,0,0.8569098413294324,-0.21637494832950377,45
18,0,2,9,3,2,0,5,-0.1473664551602441,-0.21637494832950377,40
37,0,2,9,3,4,6,3,-0.1473664551602441,-0.21637494832950377,40
46,0,2,14,6,2,9,5,-0.1473664551602441,-0.21637494832950377,22
46,0,3,14,6,0,11,1,-0.1473664551602441,-0.21637494832950377,60
61,0,0,10,4,2,9,0,-0.1473664551602441,-0.21637494832950377,40
37,0,2,9,3,4,7,4,-0.1473664551602441,-0.21637494832950377,40
52,0,1,14,6,4,9,1,-0.1473664551602441,-0.21637494832950377,32
27,0,2,9,3,4,0,3,-0.1473664551602441,-0.21637494832950377,40
