isMale,isMarried,AgeGroup,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HasHistoryOfOverduePayments
1,0,1,3,-0.5380377449755713,-0.38511315671800084,0,0,5,-0.47306414310765654,-0.2642411010550996,0,0,0
0,0,2,4,0.09089298592811752,-0.3224832384724706,0,0,0,0.06620602127086059,-0.10956036520361005,0,0,0
0,1,2,4,2.185940387547691,-0.18827627080347734,0,0,1,2.444299041235141,0.22189835447815337,0,0,0
1,0,1,2,-0.5047169115502104,-0.4298488126076653,0,0,6,-0.4111806816215972,-0.37472734094902077,1,16,1
1,1,2,3,1.369579968626346,-0.15248774609174578,0,0,3,1.3657587124781068,0.02302312266909531,0,0,0
0,1,3,2,-0.6421653494298245,-0.3314303696504035,0,6,0,-0.5570488408387371,-0.13165761318239427,1,4,1
0,1,3,2,0.24083673634224204,-0.3224832384724706,0,0,4,0.3800435759501615,-0.19794935711874698,0,0,0
1,0,2,4,-0.7629533705967582,-0.4030074190738666,0,6,0,-0.68523601105986,-0.3084355970126681,0,0,0
1,1,3,4,0.9280789257403127,-0.2598533202269404,0,0,0,1.0209794270557762,-0.04326862126725737,0,0,0
1,0,1,3,-0.6879814953896959,-0.3493246320062693,1,6,0,-0.6145120550757922,-0.37472734094902077,1,3,1
0,0,2,3,-0.7671184747749282,-0.4119545502517995,2,6,0,-0.6896562583088642,-0.37472734094902077,0,0,0
1,1,3,3,-0.3464429527797456,-0.3314303696504035,0,0,3,-0.3316162311395209,-0.13165761318239427,1,14,1
0,1,2,4,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
1,1,2,3,-0.7546231622404179,-0.38511315671800084,2,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,1,2,2,0.7989606962170388,-0.15248774609174578,0,0,0,0.5656939604083395,-0.13165761318239427,0,0,0
0,1,3,4,0.5365591329923209,-0.2688004514048733,0,0,6,0.6938811306294624,-0.37472734094902077,2,5,1
0,0,2,2,-0.7712835789530984,-0.4209016814297324,0,6,0,-0.6940765055578685,-0.35263009297023656,0,0,0
0,0,3,2,-0.19649920236562113,-0.2866947137607391,0,0,0,-0.08408238519528353,-0.24214385307631542,1,2,1
1,0,2,3,-0.5671934742227622,-0.38511315671800084,0,6,0,-0.49516537935267774,-0.2642411010550996,0,0,0
1,1,3,3,0.4241013201817275,-0.15248774609174578,0,0,0,0.574534454906348,-0.13165761318239427,0,0,0
0,1,2,3,1.82774142822506,-0.23301192669314177,0,2,2,2.0641577778207765,0.11141211458423222,0,0,0
0,1,3,2,-0.5088820157283805,0.16066184513590526,1,1,3,-0.4774843903566608,-0.24214385307631542,0,0,0
0,0,2,3,0.40744090346904704,-0.3314303696504035,0,0,0,0.5568534659103311,-0.13165761318239427,0,0,0
1,1,3,3,-0.19233409818745098,-0.3582717631842022,0,0,0,-0.09292287969329201,-0.2642411010550996,0,0,0
1,0,3,3,-0.40475441127412737,-0.3224832384724706,0,0,6,-0.3050947476454955,-0.10956036520361005,1,2,1
1,0,2,4,-0.050720556129666736,-0.15248774609174578,0,0,0,0.07062626851986482,-0.04326862126725737,0,0,0
0,0,1,3,-0.7504580580622477,-0.37616602554006795,2,6,0,-0.6763955165618515,-0.35263009297023656,0,0,0
1,1,3,3,-0.22982003579098212,0.03540200864484483,1,0,1,-0.5261071100957074,-0.24214385307631542,1,2,1
1,0,2,3,0.02008621489922539,1.53852004653757,1,4,0,0.1457704717529369,-0.24214385307631542,0,0,0
1,1,3,3,0.8239513212860595,-0.2509061890490075,0,0,4,0.9414149765736999,0.02302312266909531,1,2,1
0,0,1,3,-0.6463304536079947,-0.37616602554006795,0,1,0,-0.6189323023247965,-0.2642411010550996,2,4,1
0,0,2,4,-0.7504580580622477,-0.37616602554006795,2,6,0,-0.6940765055578685,-0.24214385307631542,0,0,0
1,0,2,4,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,1,3,2,0.08672788174994739,-0.2509061890490075,0,0,1,0.2164944277370047,-0.22004660509753118,1,2,1
0,0,3,2,-0.6463304536079947,-0.15248774609174578,2,6,0,-0.6984967528068727,0.31028734639329025,0,0,0
0,0,2,4,0.1033882984626279,2.728488493202644,4,6,0,-0.6410335385698176,0.6196488180962694,0,0,0
1,0,1,3,-0.6463304536079947,-0.36721889436213506,0,2,0,-0.6012513133287795,-0.22004660509753118,1,6,1
0,1,2,3,-0.38392889038327677,-0.37616602554006795,0,3,0,-0.31393524214350393,-0.2642411010550996,0,0,0
0,0,2,3,3.006465910647205,0.03540200864484483,0,0,2,3.2355232988069,0.44287083426599566,0,0,0
0,1,2,3,1.136334134648819,0.3932872557621603,0,0,0,1.2729335202490177,1.6582194730991282,0,0,0
1,0,3,3,-0.6213398285389738,-0.30458897611660485,0,0,0,-0.6145120550757922,-0.0653658692460416,1,2,1
0,1,2,3,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,1,2,3,0.5865403831303624,-0.3224832384724706,0,0,5,0.7248228613724922,-0.10956036520361005,0,0,0
0,0,2,3,-0.6671559744988452,-0.3582717631842022,0,2,0,-0.610091807826788,-0.19794935711874698,0,0,0
0,1,3,4,-0.01323461852613561,-0.3314303696504035,0,0,0,0.01316305428280972,-0.17585210913996274,0,0,0
0,0,1,4,-0.5297075366192311,-0.3314303696504035,0,0,0,-0.5216868628467032,-0.2642411010550996,1,2,1
0,0,2,3,-0.6296700368953141,-0.11669922138001425,2,6,0,-0.6587145275658346,-0.2642411010550996,0,0,0
0,0,2,4,-0.20066430654379125,0.8048552899470731,1,3,1,-0.5393678518427201,2.674692880123203,0,0,0
0,0,1,2,-0.10486691044587837,0.11592618924624082,0,0,2,-0.19900881366939374,0.973204785756817,0,0,0
0,0,2,2,-0.08820649373319786,-0.37616602554006795,0,0,0,0.030844043278826675,-0.2642411010550996,0,0,0
1,1,3,4,-0.5546981616882519,0.04434913982277772,1,6,0,-0.6277727968228048,-0.33053284499145236,0,0,0
0,0,3,4,0.31164350737113417,1.9142995560107512,2,6,0,-0.5437880990917243,4.707639694171351,0,0,0
0,1,2,3,3.797835704499529,-0.07196356549034981,0,0,1,4.154934726599782,0.376579090329643,0,0,0
0,1,3,4,-0.46723097394667923,-0.29564184493867196,0,6,0,-0.48190463760566504,-0.17585210913996274,0,0,0
1,0,2,3,-0.3755986820269365,-0.3940602878959337,0,0,6,-0.2741530169024658,-0.37472734094902077,1,8,1
1,0,1,4,-0.7671184747749282,-0.4119545502517995,1,6,0,-0.6896562583088642,-0.37472734094902077,1,2,1
0,1,2,3,0.47824767449793915,-0.15248774609174578,0,0,0,0.6319976691434032,-0.37472734094902077,1,3,1
1,0,1,3,-0.14235284804940948,-0.36721889436213506,0,0,3,-0.026619170958228428,-0.22004660509753118,1,2,1
0,0,2,3,-0.10486691044587837,0.11592618924624082,0,1,0,-0.23437079166142766,0.973204785756817,0,0,0
0,1,2,3,2.135959137409649,-0.18827627080347734,0,0,5,2.3912560742470905,0.22189835447815337,0,0,0
0,1,3,3,1.107178405401628,-0.215117664337276,0,0,0,1.2508322840039965,0.08931486660544799,0,0,0
0,1,2,4,-0.225654931612812,-0.37616602554006795,0,0,0,-0.18132782467337677,-0.2642411010550996,0,0,0
0,1,2,4,-0.15068305640574975,-0.37616602554006795,0,0,3,-0.035459665456236904,-0.2863383490338839,1,3,1
0,1,3,2,-0.758788266418588,-0.3940602878959337,1,6,0,-0.6896562583088642,-0.37472734094902077,1,2,1
0,0,3,2,1.136334134648819,-0.24195905787107466,0,0,0,1.2287310477589755,0.08931486660544799,0,0,0
1,0,4,3,-0.125692431336729,-0.3582717631842022,0,2,2,-0.008938181962211472,-0.24214385307631542,0,0,0
0,1,3,3,-0.5713585784009324,-0.2688004514048733,0,6,0,-0.592410818830771,-0.2863383490338839,0,0,0
1,0,2,3,-0.37143357784876635,-0.38511315671800084,0,0,0,-0.296254253147487,-0.2642411010550996,0,0,0
0,1,2,3,-0.458900765590339,-0.2688004514048733,0,6,0,-0.5482083463407286,0.02302312266909531,0,0,0
1,1,3,2,0.48241277867610927,-0.2688004514048733,0,0,0,0.6364179163924074,-0.0653658692460416,1,2,1
0,0,2,4,-0.08820649373319786,-0.29564184493867196,0,0,0,-0.11060386868930897,-0.04326862126725737,0,0,0
0,0,3,2,-0.33394764024523527,-0.3493246320062693,0,0,0,-0.2299505444124234,-0.2642411010550996,0,0,0
1,0,2,3,-0.125692431336729,-0.3582717631842022,0,0,6,-0.008938181962211472,-0.24214385307631542,0,0,0
0,0,2,3,-0.07154607702051737,-0.36721889436213506,0,0,0,0.03968453777683515,-0.22004660509753118,0,0,0
1,0,2,3,-0.7421278497059075,-0.3582717631842022,2,6,0,-0.6675550220638431,-0.35263009297023656,0,0,0
0,1,1,3,0.13254402770981877,-0.3493246320062693,0,0,0,0.1678717079979581,-0.17585210913996274,0,0,0
1,0,2,3,-0.27980128592902365,-0.3403775008283364,0,0,0,-0.2299505444124234,-0.24214385307631542,1,2,1
1,0,2,4,-0.5463679533319117,-0.38511315671800084,0,0,4,-0.5040058738506862,-0.2863383490338839,0,0,0
1,0,1,3,-0.7004768079242063,-0.37616602554006795,2,6,0,-0.6189323023247965,-0.37472734094902077,1,3,1
0,0,2,2,-0.10486691044587837,0.40223438694009317,1,0,3,0.01316305428280972,-0.37472734094902077,1,6,1
0,0,1,3,-0.5088820157283805,-0.37616602554006795,0,0,0,-0.41560092887060146,-0.2863383490338839,1,2,1
0,1,2,2,-0.4422403488776585,-0.36721889436213506,0,0,5,-0.38465919812757177,-0.24214385307631542,1,13,1
1,0,2,4,0.25749715305492255,-0.3493246320062693,0,0,1,0.39772456494617847,-0.17585210913996274,0,0,0
0,1,3,4,0.5573846538831715,-0.29564184493867196,0,0,0,0.5568534659103311,-0.13165761318239427,0,0,0
0,0,1,4,-0.6213398285389738,-0.38511315671800084,3,4,0,-0.5349476045937159,-0.3084355970126681,0,0,0
1,0,1,3,-0.225654931612812,0.10697905806830793,1,0,3,-0.1503860939303471,-0.24214385307631542,0,0,0
0,1,3,3,1.3904054895171967,-0.19722340198141022,0,0,3,1.538148355189272,0.19980110649936914,0,0,0
0,1,2,2,-0.09653670208953812,1.0285335693953952,3,3,0,-0.6719752693128472,1.260469009481012,0,0,0
0,1,2,3,-0.12985753551489912,-0.37616602554006795,0,0,0,-0.0796621379462793,-0.24214385307631542,0,0,0
1,0,2,4,0.26166225723309267,-0.2598533202269404,0,0,3,0.3402613507091234,0.04512037064787954,1,2,1
0,1,3,3,-0.4880564948375299,0.19645036984763678,3,3,0,-0.6763955165618515,-0.2863383490338839,0,0,0
1,1,2,3,-0.6838163912115257,-0.23301192669314177,2,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,0,2,3,-0.27980128592902365,-0.2061705331593431,1,6,0,-0.1724873301753683,0.02302312266909531,0,0,0
0,1,2,3,-0.19649920236562113,0.11592618924624082,0,4,0,-0.1282848576853259,-0.24214385307631542,0,0,0
0,0,1,4,-0.458900765590339,-0.38511315671800084,0,0,0,-0.39349969262558027,-0.2863383490338839,0,0,0
0,1,3,3,0.7114935084754662,-0.29564184493867196,0,0,6,0.8795315150876405,-0.04326862126725737,0,0,0
0,1,2,3,-0.392259098739617,-0.3224832384724706,0,0,0,-0.3625579618825506,-0.10956036520361005,1,10,1
0,0,3,4,-0.1631783689402601,0.8853794705484691,2,5,0,-0.6940765055578685,-0.37472734094902077,0,0,0
0,1,2,3,2.3775351797435165,-0.18827627080347734,0,0,6,2.5813267059542726,0.1777038585205849,0,0,0
1,0,2,4,-0.28396639010719377,0.6259126663884154,4,6,0,-0.5305273573447117,0.575454322138701,0,0,0
0,1,2,3,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,0,3,4,3.385490390860687,0.31276307516076435,1,3,2,3.4609559085061163,1.4593442412900701,0,0,0
0,0,2,4,-0.5380377449755713,-0.3493246320062693,0,6,0,-0.5216868628467032,-0.24214385307631542,1,2,1
0,0,2,4,-0.47972628648118965,-0.29564184493867196,0,6,0,-0.5570488408387371,-0.17585210913996274,0,0,0
0,0,2,4,1.82774142822506,1.8606167689431539,0,0,0,0.5435927241633184,5.282168141619741,0,0,0
1,1,2,3,0.7739700711480181,1.4848372594699726,0,6,0,0.20765393323899622,0.31028734639329025,0,0,0
0,0,3,3,-0.5838538909354427,-0.01828077842275249,3,6,0,-0.5526285935897328,0.6417460660750536,0,0,0
1,0,4,3,1.8194112198687196,-0.18827627080347734,0,0,3,2.04647678882476,0.22189835447815337,0,0,0
1,1,3,4,-0.26730597339451323,-0.12564635255794712,1,6,0,-0.15922658842835558,-0.2863383490338839,0,0,0
0,1,2,2,-0.42974503634314815,-0.09880495902414847,0,0,6,-0.44212241236462685,-0.2642411010550996,0,0,0
0,0,1,3,-0.35477316113608587,-0.10775209020208136,0,2,0,-0.40676043437259296,0.4207735862872114,0,0,0
0,0,1,4,-0.5172122240847208,-0.3940602878959337,0,0,6,-0.4244414233686099,-0.2863383490338839,0,0,0
0,1,2,3,1.3320940310228149,-0.2240647955152089,0,0,4,1.5337281079402678,0.13350936256301646,0,0,0
0,1,2,3,-0.5796887867572726,-0.4030074190738666,1,6,0,-0.4907451321036735,-0.37472734094902077,1,4,1
0,1,3,3,0.06590236085909677,1.377471685334778,3,5,0,-0.5791500770837583,-0.37472734094902077,0,0,0
0,0,2,4,0.08672788174994739,-0.07196356549034981,0,5,0,0.2164944277370047,-0.24214385307631542,0,0,0
1,0,2,3,-0.5630283700445922,0.03540200864484483,1,5,0,-0.6984967528068727,-0.37472734094902077,1,1,1
1,1,3,4,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
0,1,3,2,-0.5630283700445922,-0.38511315671800084,0,0,0,-0.47306414310765654,-0.2642411010550996,0,0,0
1,0,3,3,2.560799763583002,-0.09880495902414847,0,1,4,2.8421212936455227,0.2439956024569376,0,0,0
1,1,3,2,1.1654898638960098,2.272184803128067,1,0,5,1.2287310477589755,0.5312598261811325,1,10,1
0,0,2,3,-0.7296325371713971,-0.31353610729453774,2,6,0,-0.6542942803168303,-0.13165761318239427,0,0,0
1,1,3,2,0.09922319428445776,-0.3224832384724706,0,0,3,0.16345146074895384,-0.17585210913996274,1,2,1
1,1,3,3,-0.7213023288150568,-0.3224832384724706,3,6,0,-0.6410335385698176,-0.2642411010550996,0,0,0
1,1,3,2,1.269617468350263,-0.215117664337276,0,0,0,1.3922801959721323,0.15560661054180067,0,0,0
0,1,1,3,-0.05905076448600699,-0.3403775008283364,0,3,0,0.03968453777683515,-0.1537548611611785,0,0,0
0,0,2,3,3.2771976822282634,-0.054069303134484034,0,0,3,3.4609559085061163,0.5533570741599168,0,0,0
0,0,1,3,-0.725467432993227,-0.37616602554006795,0,6,0,-0.6454537858188218,-0.24214385307631542,1,1,1
1,0,3,2,2.0026758037082053,0.03540200864484483,0,0,2,2.2498081622789545,0.02302312266909531,0,0,0
0,1,3,2,-0.258975765038173,-0.3314303696504035,0,0,0,-0.20342906091839796,-0.13165761318239427,1,15,1
0,0,1,4,-0.41724972380863773,-0.15248774609174578,2,4,0,-0.32277573664151243,-0.2642411010550996,0,0,0
0,1,1,3,-0.7004768079242063,-0.2688004514048733,3,6,0,-0.6808157638108557,-0.2863383490338839,0,0,0
0,1,3,2,-0.35477316113608587,-0.3582717631842022,1,5,0,-0.2520517806574446,-0.24214385307631542,0,0,0
0,0,2,3,-0.3631033694924261,-0.215117664337276,0,6,0,-0.2608922751554531,-0.24214385307631542,0,0,0
0,0,2,4,-0.2423153483254925,-0.29564184493867196,0,0,3,-0.17690757742437255,-0.04326862126725737,0,0,0
1,0,2,4,-0.7504580580622477,-0.2777475825828062,4,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,1,3,4,-0.5755236825791025,-0.00038651606688671535,1,6,0,-0.610091807826788,-0.021171373288473145,0,0,0
0,1,3,2,1.8110810115123794,-0.2598533202269404,0,0,3,2.04647678882476,0.02302312266909531,1,5,1
0,1,2,3,0.24916694469858228,-0.3314303696504035,0,0,4,0.32258036171310644,-0.1537548611611785,0,0,0
0,0,3,3,-0.22148982743464188,-0.2866947137607391,0,0,0,-0.17690757742437255,-0.37472734094902077,2,5,1
0,0,2,4,-0.4963867031938701,-0.009333647244819603,2,6,0,-0.5835703243327625,0.6196488180962694,0,0,0
0,0,2,3,-0.6421653494298245,-0.3940602878959337,0,0,6,-0.5570488408387371,-0.2863383490338839,0,0,0
0,0,1,4,-0.5422028491537415,-0.3582717631842022,0,0,6,-0.4686438958586523,-0.19794935711874698,0,0,0
1,1,4,2,-0.7046419121023764,0.31276307516076435,3,6,0,-0.6321930440718091,-0.33053284499145236,1,2,1
1,1,3,2,1.50702840650596,-0.2061705331593431,0,0,0,1.4895256354502255,0.02302312266909531,0,0,0
0,0,2,4,-0.7337976413495673,-0.3403775008283364,1,6,0,-0.6719752693128472,-0.24214385307631542,0,0,0
1,0,2,3,-0.15901326476209,-0.3493246320062693,0,1,5,-0.1503860939303471,-0.24214385307631542,0,0,0
0,1,2,3,-0.5505330575100817,0.053296271000710604,1,6,0,-0.6498740330678261,-0.35263009297023656,0,0,0
0,1,3,3,0.6365216332684039,-0.2866947137607391,0,0,6,0.7690253338625346,-0.08746311722482583,0,0,0
0,0,2,3,0.7531445502571674,-0.29564184493867196,0,0,1,0.9237339875776829,-0.17585210913996274,1,4,1
0,1,2,4,-0.6963117037460361,-0.4298488126076653,0,6,0,-0.6145120550757922,-0.37472734094902077,1,4,1
0,0,2,3,-0.6546606619643349,-0.15248774609174578,3,6,0,-0.6321930440718091,-0.17585210913996274,0,0,0
0,0,2,3,-0.5297075366192311,-0.29564184493867196,0,6,0,-0.43770216511562265,-0.3084355970126681,2,5,1
0,1,3,4,-0.3089570151762145,0.3932872557621603,5,6,0,-0.68523601105986,0.1777038585205849,0,0,0
1,0,1,3,-0.4130846196304676,-0.38511315671800084,0,0,0,-0.31393524214350393,-0.2863383490338839,0,0,0
1,1,2,3,-0.6171747243608038,-0.29564184493867196,0,6,0,-0.5437880990917243,-0.04326862126725737,0,0,0
0,1,2,3,-0.23398513996915224,0.3932872557621603,3,6,0,-0.12386461043632167,-0.1537548611611785,0,0,0
0,0,2,3,0.3158086115493043,-0.3224832384724706,0,0,0,0.3181601144641022,-0.10956036520361005,0,0,0
1,1,3,4,0.4949080912106197,-0.2866947137607391,0,5,0,0.64967865813942,-0.021171373288473145,0,0,0
0,0,1,4,-0.758788266418588,-0.3940602878959337,1,6,0,-0.68523601105986,-0.3084355970126681,0,0,0
0,0,2,4,-0.7088070162805465,-0.3224832384724706,0,6,0,-0.6277727968228048,-0.10956036520361005,0,0,0
0,0,2,4,-0.5796887867572726,-0.009333647244819603,3,6,0,-0.592410818830771,0.2439956024569376,0,0,0
1,0,2,2,-0.7629533705967582,-0.4030074190738666,1,6,0,-0.6896562583088642,-0.35263009297023656,0,0,0
0,1,3,4,-0.6546606619643349,0.06224340217864349,3,6,0,-0.6321930440718091,0.26609285043572184,0,0,0
0,1,2,4,-0.32978253606706515,-0.37616602554006795,0,0,0,-0.296254253147487,-0.24214385307631542,0,0,0
0,0,1,3,0.31164350737113417,-0.3493246320062693,0,0,2,0.4551877791832336,-0.17585210913996274,0,0,0
0,1,2,2,-0.35477316113608587,-0.3314303696504035,0,0,0,-0.3316162311395209,-0.13165761318239427,1,12,1
1,0,3,2,-0.40058930709595725,-0.36721889436213506,0,0,5,-0.37581870362956327,-0.24214385307631542,1,2,1
0,0,2,4,-0.5297075366192311,-0.2688004514048733,2,6,0,-0.43770216511562265,0.02302312266909531,0,0,0
0,0,3,2,1.8069159073342094,-0.215117664337276,0,0,6,2.0420565415757554,0.13350936256301646,0,0,0
1,0,2,3,-0.42974503634314815,-0.3403775008283364,0,0,0,-0.44212241236462685,-0.24214385307631542,2,6,1
0,0,3,3,1.8402367407595703,-0.12564635255794712,0,0,4,1.9669123383426834,0.15560661054180067,0,0,0
0,0,2,4,0.7739700711480181,-0.29564184493867196,0,0,0,0.9458352238227041,-0.04326862126725737,0,0,0
1,0,2,4,-0.1756736814747705,-0.29564184493867196,0,5,0,-0.2608922751554531,-0.04326862126725737,0,0,0
0,0,1,3,-0.6005143076481233,-0.24195905787107466,0,6,0,-0.592410818830771,0.08931486660544799,0,0,0
1,1,2,2,-0.625504932717144,-0.37616602554006795,0,0,0,-0.5570488408387371,-0.37472734094902077,1,12,1
0,0,3,2,0.37828517422185615,-0.18827627080347734,0,0,1,0.5259117351673014,-0.22004660509753118,0,0,0
1,1,2,2,0.24083673634224204,-0.2688004514048733,0,0,0,0.21207418048800047,-0.1537548611611785,2,6,1
1,1,2,2,-0.5130471199065506,-0.4030074190738666,0,2,4,-0.4244414233686099,-0.3084355970126681,1,6,1
0,1,2,3,0.13254402770981877,-0.36721889436213506,0,2,0,0.24301591123103014,-0.22004660509753118,0,0,0
1,0,2,4,-0.7004768079242063,-0.3224832384724706,2,6,0,-0.6189323023247965,-0.10956036520361005,0,0,0
0,1,2,3,-0.5047169115502104,0.15171471395797237,1,2,0,-0.6587145275658346,-0.37472734094902077,1,4,1
0,1,3,3,-0.5297075366192311,0.09803192689037504,4,6,0,-0.6233525495738007,-0.35263009297023656,0,0,0
1,1,2,2,-0.6338351410734843,-0.3403775008283364,0,0,5,-0.5968310660797752,-0.3084355970126681,1,5,1
1,0,1,3,-0.13402263969306924,-0.36721889436213506,0,1,5,-0.01777867646021995,-0.2642411010550996,0,0,0
1,1,3,2,-0.06738097284234723,1.0195864382174624,0,0,3,0.05294527952384787,-0.17585210913996274,1,2,1
1,1,3,4,0.29914819483662375,-0.12564635255794712,0,0,6,0.3800435759501615,-0.04326862126725737,1,12,1
1,0,2,4,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,0,0,0
1,1,3,3,-0.7629533705967582,-0.4030074190738666,3,6,0,-0.6940765055578685,-0.33053284499145236,0,0,0
1,1,3,3,0.07839767339360715,-0.009333647244819603,0,0,0,0.08830725751588178,-0.22004660509753118,1,2,1
0,0,1,4,-0.6671559744988452,-0.17932913962554445,2,6,0,-0.68523601105986,-0.37472734094902077,0,0,0
0,0,1,3,-0.5546981616882519,-0.38511315671800084,0,0,3,-0.5172666155976989,-0.2642411010550996,0,0,0
1,1,2,4,0.00342579818654489,-0.3493246320062693,0,0,0,0.044104785025839394,-0.24214385307631542,1,2,1
0,0,3,3,-0.6921465995678661,-0.2509061890490075,3,6,0,-0.6631347748148388,-0.17585210913996274,1,1,1
0,0,2,4,-0.7671184747749282,-0.4119545502517995,2,6,0,-0.6984967528068727,-0.35263009297023656,1,1,1
1,1,2,2,-0.5297075366192311,-0.3940602878959337,0,2,4,-0.45980340136064385,-0.2863383490338839,0,0,0
0,1,2,4,-0.6088445160044635,-0.07196356549034981,2,6,0,-0.5437880990917243,-0.19794935711874698,0,0,0
1,0,2,2,-0.6713210786770154,-0.3582717631842022,0,6,0,-0.6542942803168303,-0.24214385307631542,0,0,0
1,1,4,3,-0.7296325371713971,-0.3314303696504035,3,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
1,0,2,2,0.20751590291688102,-0.2688004514048733,0,0,0,0.19881343874098775,0.0009258746903110837,1,12,1
0,1,3,3,-0.3755986820269365,-0.37616602554006795,0,0,5,-0.27857326415147005,-0.24214385307631542,1,5,1
0,0,2,3,-0.7754486831312685,-0.4298488126076653,0,6,0,-0.6984967528068727,-0.37472734094902077,1,1,1
0,1,2,4,-0.7171372246368868,-0.3224832384724706,3,6,0,-0.6366132913208133,-0.13165761318239427,0,0,0
1,1,3,3,0.4032757992908769,-0.23301192669314177,0,0,6,0.47286876817925055,-0.37472734094902077,2,5,1
0,0,2,4,0.03258152743373577,-0.29564184493867196,0,6,0,-0.1945885664203895,-0.04326862126725737,0,0,0
1,0,2,4,3.4438018493550686,7.765723346378858,1,1,3,-0.09292287969329201,19.86635180761733,0,0,0
0,0,2,4,1.50702840650596,-0.009333647244819603,0,0,5,1.4497434102091873,0.6638433140538379,1,8,1
0,0,1,4,-0.3964242029177871,-0.3224832384724706,0,0,2,-0.296254253147487,-0.37472734094902077,2,7,1
0,0,3,2,3.49378309949311,-0.08985782784621558,0,0,6,3.8234161829244635,0.46496808224477987,0,0,0
0,1,3,2,-0.27147107757268335,-0.37616602554006795,0,0,0,-0.22111004991441494,-0.2642411010550996,0,0,0
1,1,3,2,-0.18400388983111074,0.8406438146588047,2,1,1,-0.6984967528068727,2.76308187203834,1,2,1
0,0,2,3,-0.4922215990157,-0.38511315671800084,1,6,0,-0.39791993987458446,-0.2642411010550996,0,0,0
1,1,3,3,1.3862403853390264,2.710594230846778,1,0,0,0.3314208562111149,0.31028734639329025,0,0,0
1,0,2,3,0.24500184052041216,-0.23301192669314177,0,0,4,0.3756233287011573,0.11141211458423222,1,4,1
0,0,2,4,-0.6504955577861647,-0.16143487726967867,2,6,0,-0.6056715605777837,-0.24214385307631542,0,0,0
0,1,3,3,-0.6921465995678661,-0.2509061890490075,2,6,0,-0.6896562583088642,-0.3084355970126681,0,0,0
0,0,2,3,-0.3880939945614469,-0.38511315671800084,0,0,6,-0.30067450039649124,-0.2642411010550996,0,0,0
1,0,3,3,-0.24648045250366263,-0.3582717631842022,0,0,1,-0.1371253521833344,-0.24214385307631542,0,0,0
1,0,3,4,3.331344036544475,-0.0809106966682827,0,0,2,3.6333455512172814,0.4870653302235641,1,2,1
0,0,3,2,-0.5297075366192311,-0.37616602554006795,0,0,6,-0.46422364860964804,-0.2642411010550996,0,0,0
1,0,1,3,0.47824767449793915,-0.37616602554006795,0,0,3,-0.02219892370922419,-0.3084355970126681,1,3,1
0,0,2,4,-0.6046794118262934,-0.06301643431241692,3,6,0,-0.6984967528068727,-0.1537548611611785,0,0,0
0,0,2,3,0.45742215360708854,2.9342725102951004,1,5,0,0.4109853066931912,-0.17585210913996274,0,0,0
0,1,3,3,-0.3464429527797456,-0.3224832384724706,0,0,6,-0.33603647838852513,-0.10956036520361005,2,4,1
0,0,2,3,-0.5505330575100817,-0.1435406149138129,1,0,3,-0.48190463760566504,-0.2642411010550996,0,0,0
1,1,2,3,2.7565596599569977,0.06224340217864349,0,0,3,3.0189311836056922,0.3323845943720745,1,2,1
0,0,3,2,-0.3422778486015755,0.026454877466911945,2,6,0,-0.6498740330678261,-0.13165761318239427,0,0,0
0,1,2,3,1.098848197045288,-0.2509061890490075,0,0,2,1.2906145092450347,0.06721761862666377,0,0,0
0,1,2,4,0.1533695486006694,1.377471685334778,3,6,0,-0.6587145275658346,3.6911662871472775,0,0,0
0,0,3,2,0.4449268410725782,0.4469700428297576,2,5,0,0.5966356911513693,1.7908029609718334,0,0,0
0,1,3,4,0.45742215360708854,0.6259126663884154,1,4,1,0.6098964328983819,-0.19794935711874698,0,0,0
0,0,2,3,-0.46723097394667923,-0.38511315671800084,0,3,0,-0.37581870362956327,-0.2642411010550996,0,0,0
1,0,2,3,2.1817752833695203,5.582623338963235,1,0,5,2.143722228302853,0.973204785756817,0,0,0
1,1,3,3,-0.5297075366192311,-0.3493246320062693,0,0,5,-0.45096290686263535,-0.24214385307631542,0,0,0
0,1,3,2,1.2654523641720927,-0.2688004514048733,0,0,0,1.4674243992052043,-0.37472734094902077,1,8,1
